Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5789527893066406	0	27.7297297297	14.208198335	58.0	9.0	27.7297297297	14.208198335	1026	1026
0.7801473140716553	1	26.3684210526	13.8477074915	71.0	10.0	26.3684210526	13.8477074915	1002	2028
0.9764149188995361	2	23.9285714286	13.8982576111	65.0	9.0	23.9285714286	13.8982576111	1005	3033
1.1714887619018555	3	29.8235294118	19.9800938999	89.0	11.0	29.8235294118	19.9800938999	1014	4047
1.3688576221466064	4	24.7804878049	13.2527258036	75.0	13.0	24.7804878049	13.2527258036	1016	5063
1.5664324760437012	5	36.3571428571	17.4011787074	78.0	14.0	36.3571428571	17.4011787074	1018	6081
1.7630219459533691	6	37.8518518519	26.768837194	114.0	11.0	37.8518518519	26.768837194	1022	7103
1.9634976387023926	7	41.875	27.3211037173	108.0	12.0	41.875	27.3211037173	1005	8108
2.1590964794158936	8	37.6296296296	18.3043167306	75.0	15.0	37.6296296296	18.3043167306	1016	9124
2.356170177459717	9	41.0	21.2358187975	90.0	12.0	41.0	21.2358187975	1025	10149
2.5532445907592773	10	42.0416666667	25.7705891258	114.0	14.0	42.0416666667	25.7705891258	1009	11158
2.7458174228668213	11	45.5454545455	41.8033570561	200.0	16.0	45.5454545455	41.8033570561	1002	12160
2.952894926071167	12	44.8333333333	20.7277323624	101.0	14.0	44.8333333333	20.7277323624	1076	13236
3.148364305496216	13	42.25	17.6168716481	96.0	16.0	42.25	17.6168716481	1014	14250
3.347076177597046	14	46.9545454545	26.4858062721	128.0	13.0	46.9545454545	26.4858062721	1033	15283
3.556654691696167	15	56.5789473684	30.9044636351	121.0	17.0	56.5789473684	30.9044636351	1075	16358
3.748727321624756	16	77.1538461538	52.1474922383	199.0	18.0	77.1538461538	52.1474922383	1003	17361
3.952242851257324	17	65.8125	38.3832951132	141.0	18.0	65.8125	38.3832951132	1053	18414
4.152202129364014	18	61.7058823529	33.5063904456	131.0	24.0	61.7058823529	33.5063904456	1049	19463
4.348775148391724	19	78.9230769231	39.8699067902	161.0	19.0	78.9230769231	39.8699067902	1026	20489
4.558354616165161	20	61.7058823529	26.6033273149	132.0	18.0	61.7058823529	26.6033273149	1049	21538
4.758539915084839	21	80.5384615385	36.0269458656	164.0	16.0	80.5384615385	36.0269458656	1047	22585
4.9522154331207275	22	77.0769230769	39.9123299601	163.0	19.0	77.0769230769	39.9123299601	1002	23587
5.148289442062378	23	73.0714285714	34.1477133426	138.0	21.0	73.0714285714	34.1477133426	1023	24610
5.3539159297943115	24	71.8666666667	37.771005929	156.0	21.0	71.8666666667	37.771005929	1078	25688
5.554188013076782	25	73.8571428571	46.9480824846	200.0	33.0	73.8571428571	46.9480824846	1034	26722
5.755032777786255	26	73.6428571429	35.4876379741	131.0	25.0	73.6428571429	35.4876379741	1031	27753
5.957089185714722	27	95.8181818182	51.9016871014	187.0	16.0	95.8181818182	51.9016871014	1054	28807
6.1733222007751465	28	87.3076923077	50.1112372096	178.0	21.0	87.3076923077	50.1112372096	1135	29942
6.371261835098267	29	86.8333333333	43.7642040434	200.0	40.0	86.8333333333	43.7642040434	1042	30984
6.567333459854126	30	91.1818181818	54.9161645052	200.0	17.0	91.1818181818	54.9161645052	1003	31987
6.776912450790405	31	109.8	47.3535637518	199.0	48.0	109.8	47.3535637518	1098	33085
6.974203824996948	32	128.875	55.9853496461	200.0	38.0	128.875	55.9853496461	1031	34116
7.165978193283081	33	111.444444444	40.5438339225	200.0	54.0	111.444444444	40.5438339225	1003	35119
7.357585191726685	34	125.25	54.3455379953	196.0	31.0	125.25	54.3455379953	1002	36121
7.557470083236694	35	128.25	45.963980463	200.0	54.0	128.25	45.963980463	1026	37147
7.757901191711426	36	131.0	56.460162947	200.0	45.0	131.0	56.460162947	1048	38195
7.955899477005005	37	93.5454545455	40.3650695896	163.0	44.0	93.5454545455	40.3650695896	1029	39224
8.173481941223145	38	104.0	54.0134663344	197.0	36.0	104.0	54.0134663344	1144	40368
8.370555639266968	39	114.333333333	23.4426012967	142.0	72.0	114.333333333	23.4426012967	1029	41397
8.577633619308472	40	133.375	43.1999348958	198.0	55.0	133.375	43.1999348958	1067	42464
8.792714834213257	41	161.571428571	29.0165329368	200.0	116.0	161.571428571	29.0165329368	1131	43595
9.010455131530762	42	127.0	54.1807673954	194.0	46.0	127.0	54.1807673954	1143	44738
9.20753002166748	43	128.625	35.0640039784	200.0	60.0	128.625	35.0640039784	1029	45767
9.400628089904785	44	143.714285714	38.2873133994	200.0	85.0	143.714285714	38.2873133994	1006	46773
9.613208055496216	45	138.5	38.4772660151	199.0	62.0	138.5	38.4772660151	1108	47881
9.82680082321167	46	140.375	25.8888851633	167.0	80.0	140.375	25.8888851633	1123	49004
10.033879280090332	47	135.875	50.3349716897	200.0	51.0	135.875	50.3349716897	1087	50091
10.252461194992065	48	143.875	49.6574201404	200.0	57.0	143.875	49.6574201404	1151	51242
10.444533586502075	49	144.0	25.5007002705	174.0	93.0	144.0	25.5007002705	1008	52250
10.646609544754028	50	149.571428571	37.6102461072	200.0	102.0	149.571428571	37.6102461072	1047	53297
10.840682744979858	51	145.0	41.1200333518	200.0	99.0	145.0	41.1200333518	1015	54312
11.056764364242554	52	126.222222222	54.9803556388	200.0	28.0	126.222222222	54.9803556388	1136	55448
11.255838871002197	53	149.571428571	58.4682017189	200.0	60.0	149.571428571	58.4682017189	1047	56495
