Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.608238697052002	0	25.525	10.9384356743	50.0	9.0	25.525	10.9384356743	1021	1021
0.8438816070556641	1	29.8235294118	15.0518136258	85.0	11.0	29.8235294118	15.0518136258	1014	2035
1.0724773406982422	2	27.0810810811	13.8337198264	68.0	10.0	27.0810810811	13.8337198264	1002	3037
1.299072504043579	3	30.6363636364	20.198737107	107.0	9.0	30.6363636364	20.198737107	1011	4048
1.5231564044952393	4	28.8285714286	16.5951554278	74.0	12.0	28.8285714286	16.5951554278	1009	5057
1.749741792678833	5	30.9393939394	18.470187927	94.0	11.0	30.9393939394	18.470187927	1021	6078
1.9718353748321533	6	29.4411764706	17.0262620271	84.0	10.0	29.4411764706	17.0262620271	1001	7079
2.197920799255371	7	41.9166666667	29.5323504351	116.0	9.0	41.9166666667	29.5323504351	1006	8085
2.429018974304199	8	37.5555555556	25.1930815508	128.0	10.0	37.5555555556	25.1930815508	1014	9099
2.664680004119873	9	37.5	22.7933260909	84.0	10.0	37.5	22.7933260909	1050	10149
2.8847665786743164	10	40.04	23.1714997357	108.0	13.0	40.04	23.1714997357	1001	11150
3.112852096557617	11	50.25	25.1572554147	91.0	17.0	50.25	25.1572554147	1005	12155
3.3419528007507324	12	53.3684210526	40.7084764564	146.0	13.0	53.3684210526	40.7084764564	1014	13169
3.5735392570495605	13	61.0588235294	31.779517244	129.0	17.0	61.0588235294	31.779517244	1038	14207
3.813629627227783	14	49.2272727273	30.4629906879	128.0	18.0	49.2272727273	30.4629906879	1083	15290
4.047217607498169	15	62.7647058824	42.175445061	180.0	19.0	62.7647058824	42.175445061	1067	16357
4.275658845901489	16	74.3571428571	40.7599368128	176.0	28.0	74.3571428571	40.7599368128	1041	17398
4.5012431144714355	17	78.9230769231	33.8423074738	130.0	17.0	78.9230769231	33.8423074738	1026	18424
4.722826957702637	18	72.4285714286	52.7835394874	173.0	14.0	72.4285714286	52.7835394874	1014	19438
4.962432384490967	19	81.2307692308	44.4680591439	174.0	25.0	81.2307692308	44.4680591439	1056	20494
5.211025238037109	20	83.3076923077	43.8851378652	165.0	19.0	83.3076923077	43.8851378652	1083	21577
5.456117868423462	21	92.8333333333	27.4342648688	151.0	44.0	92.8333333333	27.4342648688	1114	22691
5.705721616744995	22	86.6923076923	54.7910501049	200.0	28.0	86.6923076923	54.7910501049	1127	23818
5.951315402984619	23	73.7333333333	39.401297215	144.0	14.0	73.7333333333	39.401297215	1106	24924
6.17889928817749	24	102.6	55.9914279154	200.0	36.0	102.6	55.9914279154	1026	25950
6.404985427856445	25	73.7142857143	32.957610375	133.0	22.0	73.7142857143	32.957610375	1032	26982
6.665582895278931	26	99.5	60.7638873016	200.0	22.0	99.5	60.7638873016	1194	28176
6.895670652389526	27	104.7	42.6357830935	162.0	26.0	104.7	42.6357830935	1047	29223
7.127256155014038	28	127.375	52.1941986719	200.0	31.0	127.375	52.1941986719	1019	30242
7.3573431968688965	29	95.9090909091	36.4229062428	149.0	32.0	95.9090909091	36.4229062428	1055	31297
7.594932556152344	30	118.0	24.3584345419	155.0	85.0	118.0	24.3584345419	1062	32359
7.829521179199219	31	104.3	26.9185809433	161.0	51.0	104.3	26.9185809433	1043	33402
8.07811427116394	32	142.75	58.2210228354	200.0	15.0	142.75	58.2210228354	1142	34544
8.300214529037476	33	113.111111111	28.3252711841	190.0	89.0	113.111111111	28.3252711841	1018	35562
8.532301902770996	34	149.428571429	47.7489181414	200.0	74.0	149.428571429	47.7489181414	1046	36608
8.782896280288696	35	139.625	34.2561582055	182.0	84.0	139.625	34.2561582055	1117	37725
9.027990102767944	36	138.25	44.1099478576	198.0	45.0	138.25	44.1099478576	1106	38831
9.259075403213501	37	103.4	58.8068023276	200.0	39.0	103.4	58.8068023276	1034	39865
9.487679958343506	38	115.888888889	47.4656470968	200.0	42.0	115.888888889	47.4656470968	1043	40908
9.72226858139038	39	153.0	52.2302594288	200.0	38.0	153.0	52.2302594288	1071	41979
