Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.185821771621704	0	-13.1258253715	9.25112554036	-2.83920507404	-26.1420568835	151.0	0.0	1057	1057
2.8325650691986084	1	-17.5046392854	8.75864680212	-6.2883363563	-25.4602822773	151.0	0.0	1057	2114
3.3787708282470703	2	-12.90801925	8.53746334318	-6.112522354	-27.7575188502	151.0	0.0	1057	3171
3.928978443145752	3	-18.9917272078	8.39782287349	-5.43485267861	-26.01523132	151.0	0.0	1057	4228
4.477699041366577	4	-17.9729369589	9.39198162216	-5.91747732512	-28.801778873	151.0	0.0	1057	5285
5.03090763092041	5	-12.8257843325	8.62903067466	-1.29335715853	-25.2006480836	151.0	0.0	1057	6342
5.579614162445068	6	-15.2861193739	9.59973883633	-3.8454823327	-27.6546183427	151.0	0.0	1057	7399
6.129094362258911	7	-16.7940697252	8.3465240677	-4.19009730586	-27.0890427511	151.0	0.0	1057	8456
6.676320314407349	8	-9.04270792	6.75789318114	-4.66166574949	-25.3276031368	151.0	0.0	1057	9513
7.225562334060669	9	-17.6983957033	6.89562886522	-4.35612569798	-25.5012601979	151.0	0.0	1057	10570
7.773768186569214	10	-18.8045574291	8.74418386337	-1.69228881458	-26.4505816173	151.0	0.0	1057	11627
8.320973634719849	11	-15.8592410184	9.29125034352	-5.04850657226	-27.1015960134	151.0	0.0	1057	12684
8.871180534362793	12	-9.74151758297	6.72853819106	-4.70850276135	-25.4784088601	151.0	0.0	1057	13741
9.421387910842896	13	-22.0249139117	6.90578377453	-6.40645428287	-26.8095219687	151.0	0.0	1057	14798
9.968593835830688	14	-16.8108289459	7.85926518364	-4.73815208151	-27.3975000524	151.0	0.0	1057	15855
10.515509128570557	15	-13.2210250857	8.63962375156	-2.14779340311	-26.056013478	151.0	0.0	1057	16912
11.06721568107605	16	-16.9634501664	8.62409892157	-5.35282335894	-26.8689242243	151.0	0.0	1057	17969
11.615422010421753	17	-14.534172858	7.88853525802	-5.09571692863	-24.3657827303	151.0	0.0	1057	19026
12.16507887840271	18	-15.2967080764	10.1097131857	-3.10850589154	-27.0896359763	151.0	0.0	1057	20083
12.716298818588257	19	-18.1657497997	6.46011659732	-8.29158639044	-25.3219677715	151.0	0.0	1057	21140
13.268507957458496	20	-16.663039822	7.75038767306	-2.91110340175	-24.4332431482	151.0	0.0	1057	22197
13.820215702056885	21	-17.3753342285	10.0389007957	-3.62680049577	-28.0145365979	151.0	0.0	1057	23254
