Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.108702182769775	0	-121.395754203	44.0554478321	-35.3095936015	-245.411971082	151.0	0.0	10117	10117
9.386055946350098	1	-126.557162288	47.2855658818	-15.2673753904	-235.019829385	151.0	0.0	10117	20234
13.651552438735962	2	-134.785228403	49.6618783568	-30.9403195623	-292.776107292	151.0	0.0	10117	30351
17.921223163604736	3	-132.167137759	38.0239303479	-41.0730575156	-208.579420078	151.0	0.0	10117	40468
22.19161891937256	4	-161.685008549	43.0190092042	-76.8690278543	-265.601334589	151.0	0.0	10117	50585
26.445272207260132	5	-170.259421591	44.002548268	-67.043460915	-276.532363099	151.0	0.0	10117	60702
30.71945881843567	6	-185.37405932	43.7788463454	-77.9622012609	-278.010497101	151.0	0.0	10117	70819
34.98816204071045	7	-189.91234411	41.1123820703	-109.826708464	-319.139752626	151.0	0.0	10117	80936
39.24630570411682	8	-197.863494354	48.3942517758	-112.816993834	-337.352795488	151.0	0.0	10117	91053
43.522480487823486	9	-202.54395703	47.7888789902	-59.8266474498	-359.007783746	151.0	0.0	10117	101170
