Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.5182347297668457	0	24.359223301	15.3767283306	127.0	9.0	24.359223301	15.3767283306	5018	5018
2.6590116024017334	1	28.7471264368	17.0622379249	94.0	10.0	28.7471264368	17.0622379249	5002	10020
3.8009531497955322	2	31.2875	18.4551441	126.0	11.0	31.2875	18.4551441	5006	15026
4.943899154663086	3	31.949044586	20.8206769405	136.0	11.0	31.949044586	20.8206769405	5016	20042
6.104405879974365	4	38.4769230769	23.521909716	110.0	11.0	38.4769230769	23.521909716	5002	25044
7.279802083969116	5	39.4375	23.579569414	136.0	11.0	39.4375	23.579569414	5048	30092
8.550523042678833	6	39.3125	25.1451256459	149.0	11.0	39.3125	25.1451256459	5032	35124
9.740413188934326	7	46.0091743119	28.082609269	133.0	10.0	46.0091743119	28.082609269	5015	40139
10.954908847808838	8	50.46	30.4290716257	162.0	11.0	50.46	30.4290716257	5046	45185
12.133797645568848	9	49.2058823529	27.5347688352	168.0	14.0	49.2058823529	27.5347688352	5019	50204
13.316397666931152	10	55.7222222222	29.4195806971	145.0	15.0	55.7222222222	29.4195806971	5015	55219
