Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
101.28359484672546	0	9.93743390065	4.92876627096	25.9943189629	-6.09274817281	151.0	0.0	200075	200075
201.5617094039917	1	14.4778831748	4.33330164468	28.7723720828	-2.32472415415	151.0	0.0	200075	400150
302.13974237442017	2	19.4673253396	3.51397972448	29.7997141709	4.48221156096	151.0	0.0	200075	600225
402.3379933834076	3	23.1026508208	3.78855145479	32.1038200612	8.00077592464	151.0	0.0	200075	800300
502.55811405181885	4	23.3175199843	3.41614359357	32.6795208314	10.2438212707	151.0	0.0	200075	1000375
602.701976776123	5	22.5031279569	4.57318824102	34.2663790333	7.64097882028	151.0	0.0	200075	1200450
702.920271396637	6	21.2546944805	4.91115507108	33.3582075154	4.86559063804	151.0	0.0	200075	1400525
803.0780382156372	7	19.5904387324	5.05481359512	33.6305007634	3.73882846995	151.0	0.0	200075	1600600
903.2120909690857	8	17.5188732505	4.46862346576	31.2335685665	2.91766432355	151.0	0.0	200075	1800675
1003.3805730342865	9	13.7485981266	4.36336317624	27.3783588923	-2.93030513391	151.0	0.0	200075	2000750
1103.586495399475	10	10.1344098412	4.42293472001	25.4079462848	-7.29958468191	151.0	0.0	200075	2200825
1203.713628768921	11	3.75187008474	4.30809408626	18.00123252	-17.1708724466	151.0	0.0	200075	2400900
1303.9518575668335	12	-2.34437205911	4.51471717188	11.621033316	-16.9742110559	151.0	0.0	200075	2600975
1404.3222692012787	13	-13.5170551725	7.26397703823	5.92949916885	-35.9273500453	151.0	0.0	200075	2801050
1504.8174004554749	14	-29.7245192383	6.44275781459	2.1786572782	-40.9154101565	151.0	0.0	200075	3001125
1605.2980270385742	15	-36.5386438613	5.26473036052	-11.6351891523	-44.5796646169	151.0	0.0	200075	3201200
1705.8638169765472	16	-37.60614887	4.07112360882	-16.9116781637	-44.2879636129	151.0	0.0	200075	3401275
1806.3327386379242	17	-36.852565136	3.77706542746	-19.3570189509	-42.9084556851	151.0	0.0	200075	3601350
1906.785838842392	18	-35.1474991222	3.37974681738	-9.0760216889	-40.4513481778	151.0	0.0	200075	3801425
2007.3703923225403	19	-31.4308778674	3.5857894662	-16.1542650237	-36.9878245675	151.0	0.0	200075	4001500
2107.819714784622	20	-26.5412488418	3.95711156565	0.689757740057	-33.9444043618	151.0	0.0	200075	4201575
2208.259806871414	21	-19.4545275618	4.92986069582	4.29412996114	-27.0768607647	151.0	0.0	200075	4401650
2308.5787193775177	22	-7.61853730079	8.26012335677	16.3165055059	-21.8256536274	151.0	0.0	200075	4601725
2408.811825275421	23	-1.73154301413	6.65399641154	18.0381017351	-20.4479161089	151.0	0.0	200075	4801800
2509.216826438904	24	0.736136751349	6.29073877156	21.6585909226	-18.9978304392	151.0	0.0	200075	5001875
2609.4198615550995	25	2.10213598581	6.75164919765	22.1765827951	-18.8950492297	151.0	0.0	200075	5201950
2709.628574848175	26	1.59850659682	7.01461608449	24.222567937	-17.9655481583	151.0	0.0	200075	5402025
2809.908718109131	27	0.424260490414	8.71860909635	21.6337982541	-19.997864572	151.0	0.0	200075	5602100
2910.2737305164337	28	-4.88758130067	10.0674073907	21.620795563	-19.9969925042	151.0	0.0	200075	5802175
3010.6660923957825	29	-6.85391306118	9.9077712549	16.9319566279	-20.5909651012	151.0	0.0	200075	6002250
3111.028778076172	30	-9.83385787255	9.34127037207	21.0341685183	-21.516069654	151.0	0.0	200075	6202325
3211.3257434368134	31	-12.0784714762	8.00728309279	15.597400406	-21.8808975154	151.0	0.0	200075	6402400
3311.736521959305	32	-14.7779385712	6.04084206968	12.5137606404	-21.8374012083	151.0	0.0	200075	6602475
3411.986690759659	33	-16.1518025336	4.29586616057	4.54416358784	-22.4935967826	151.0	0.0	200075	6802550
3512.3346753120422	34	-15.8557255924	4.17445365409	2.42030155922	-21.5406702899	151.0	0.0	200075	7002625
