Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.160207986831665	0	40.8	8.61626369142	60.0	31.0	40.8	8.61626369142	1020	1020
1.493302345275879	1	29.6176470588	7.77633932433	62.0	23.0	29.6176470588	7.77633932433	1007	2027
1.804478645324707	2	38.7692307692	10.9274097582	70.0	27.0	38.7692307692	10.9274097582	1008	3035
2.111736536026001	3	34.5172413793	7.28541618178	52.0	26.0	34.5172413793	7.28541618178	1001	4036
2.430251121520996	4	32.8064516129	6.37241714832	50.0	24.0	32.8064516129	6.37241714832	1017	5053
2.74540114402771	5	31.875	6.74884249335	50.0	23.0	31.875	6.74884249335	1020	6073
3.0661706924438477	6	27.6486486486	4.44921017112	39.0	22.0	27.6486486486	4.44921017112	1023	7096
3.3881654739379883	7	28.0833333333	6.06618587838	51.0	21.0	28.0833333333	6.06618587838	1011	8107
3.9341182708740234	8	25.9230769231	4.73061288047	37.0	20.0	25.9230769231	4.73061288047	1011	9118
4.256229877471924	9	25.6923076923	4.84717124038	40.0	19.0	25.6923076923	4.84717124038	1002	10120
4.572952032089233	10	24.8536585366	8.19744450248	61.0	17.0	24.8536585366	8.19744450248	1019	11139
4.892263174057007	11	23.1136363636	4.64765781233	38.0	17.0	23.1136363636	4.64765781233	1017	12156
5.217780590057373	12	21.5744680851	4.28627041596	41.0	17.0	21.5744680851	4.28627041596	1014	13170
5.540371656417847	13	24.512195122	7.78404231063	58.0	16.0	24.512195122	7.78404231063	1005	14175
5.863401889801025	14	23.6046511628	4.94217509258	42.0	18.0	23.6046511628	4.94217509258	1015	15190
6.182258367538452	15	24.512195122	7.21827609721	55.0	16.0	24.512195122	7.21827609721	1005	16195
6.527409076690674	16	25.625	6.80326208521	43.0	16.0	25.625	6.80326208521	1025	17220
6.846145391464233	17	24.1428571429	4.40006184248	37.0	17.0	24.1428571429	4.40006184248	1014	18234
7.169333219528198	18	24.7073170732	6.46281635519	50.0	19.0	24.7073170732	6.46281635519	1013	19247
7.50495457649231	19	23.6511627907	5.18891358854	46.0	17.0	23.6511627907	5.18891358854	1017	20264
7.821610689163208	20	25.25	5.11737237261	40.0	18.0	25.25	5.11737237261	1010	21274
8.145918846130371	21	24.6341463415	4.54117260865	37.0	18.0	24.6341463415	4.54117260865	1010	22284
8.473353147506714	22	24.2857142857	5.39084636118	39.0	17.0	24.2857142857	5.39084636118	1020	23304
8.799452066421509	23	24.3095238095	5.99796828791	48.0	18.0	24.3095238095	5.99796828791	1021	24325
9.127426147460938	24	24.7804878049	5.01953352765	40.0	18.0	24.7804878049	5.01953352765	1016	25341
9.45538878440857	25	24.4390243902	4.55882302145	34.0	19.0	24.4390243902	4.55882302145	1002	26343
9.785036325454712	26	24.0238095238	4.31767185523	37.0	18.0	24.0238095238	4.31767185523	1009	27352
10.113571166992188	27	24.1904761905	6.44847008521	56.0	18.0	24.1904761905	6.44847008521	1016	28368
10.443386554718018	28	24.0	5.45108115095	43.0	17.0	24.0	5.45108115095	1008	29376
10.763230562210083	29	25.15	7.61101175929	46.0	17.0	25.15	7.61101175929	1006	30382
11.094115018844604	30	22.7111111111	6.25609825947	51.0	16.0	22.7111111111	6.25609825947	1022	31404
11.417993545532227	31	24.4390243902	8.57121894308	66.0	17.0	24.4390243902	8.57121894308	1002	32406
11.748206377029419	32	25.3	6.75351760196	48.0	18.0	25.3	6.75351760196	1012	33418
12.072290897369385	33	25.6	5.78705451849	47.0	18.0	25.6	5.78705451849	1024	34442
12.409908771514893	34	25.0	7.1363036138	55.0	17.0	25.0	7.1363036138	1025	35467
12.728319644927979	35	22.5333333333	3.68540665629	35.0	17.0	22.5333333333	3.68540665629	1014	36481
13.04628586769104	36	23.3255813953	5.30344745374	40.0	18.0	23.3255813953	5.30344745374	1003	37484
13.367581129074097	37	24.4634146341	6.67027465327	49.0	17.0	24.4634146341	6.67027465327	1003	38487
13.688398361206055	38	25.325	6.08024464968	49.0	18.0	25.325	6.08024464968	1013	39500
14.010451555252075	39	23.9047619048	5.37104017508	41.0	18.0	23.9047619048	5.37104017508	1004	40504
14.332711458206177	40	25.05	5.77472943089	44.0	18.0	25.05	5.77472943089	1002	41506
14.648534297943115	41	26.5	8.64428621753	60.0	18.0	26.5	8.64428621753	1007	42513
14.972705841064453	42	23.1136363636	4.32338203625	36.0	18.0	23.1136363636	4.32338203625	1017	43530
15.307603120803833	43	24.5476190476	4.14730193966	36.0	18.0	24.5476190476	4.14730193966	1031	44561
15.630141258239746	44	24.512195122	5.65738003319	40.0	18.0	24.512195122	5.65738003319	1005	45566
15.959434747695923	45	23.6279069767	4.76919990274	40.0	19.0	23.6279069767	4.76919990274	1016	46582
16.28917932510376	46	24.3571428571	5.78924054799	44.0	19.0	24.3571428571	5.78924054799	1023	47605
16.612103700637817	47	25.3	7.65898165555	63.0	19.0	25.3	7.65898165555	1012	48617
16.931055307388306	48	24.0238095238	5.10129813189	37.0	18.0	24.0238095238	5.10129813189	1009	49626
17.261353731155396	49	23.0909090909	4.80444009517	41.0	17.0	23.0909090909	4.80444009517	1016	50642
17.587475061416626	50	24.1666666667	4.05272786831	35.0	19.0	24.1666666667	4.05272786831	1015	51657
17.996628761291504	51	24.4634146341	5.69166082742	42.0	18.0	24.4634146341	5.69166082742	1003	52660
18.333343505859375	52	22.5555555556	3.85605184126	35.0	18.0	22.5555555556	3.85605184126	1015	53675
18.654545783996582	53	23.8571428571	3.88875931109	35.0	18.0	23.8571428571	3.88875931109	1002	54677
